101000000021154,ERIS LIFESCIENCES LIMITED,0,1,0.05,INE406M01024,0915-1530|1815-1915:17,2021-09-23,,NSE:ERIS-EQ,10,10,21154,ERIS
101000000021178,CENTRAL DEPO SER (I) LTD,0,1,0.05,INE736A01011,0915-1530|1815-1915:17,2021-09-23,,NSE:CDSL-BE,10,10,21178,CDSL
101000000021195,GTPL HATHWAY LIMITED,0,1,0.05,INE869I01013,0915-1530|1815-1915:17,2021-09-23,,NSE:GTPL-EQ,10,10,21195,GTPL
1010000000212,ASHOK LEYLAND LTD,0,1,0.05,INE208A01029,0915-1530|1815-1915:17,2021-09-23,,NSE:ASHOKLEY-EQ,10,10,212,ASHOKLEY
101000000021238,AU SMALL FINANCE BANK LTD,0,1,0.05,INE949L01017,0915-1530|1815-1915:17,2021-09-23,,NSE:AUBANK-EQ,10,10,21238,AUBANK
10100000002124,MASTEK LTD,0,1,0.05,INE759A01021,0915-1530|1815-1915:17,2021-09-23,,NSE:MASTEK-EQ,10,10,2124,MASTEK
101000000021252,AXISAMC - AXISNIFTY,4,1,0.01,INF846K01W98,0915-1530|1815-1915:17,2021-09-23,,NSE:AXISNIFTY-EQ,10,10,21252,AXISNIFTY
101000000021254,ICICI PR NIF LW VL 30 ETF,4,1,0.01,INF109KB10T8,0915-1530|1815-1915:17,2021-09-23,,NSE:ICICILOVOL-EQ,10,10,21254,ICICILOVOL
101000000021275,SUMMIT SECURITIES LTD,0,1,0.05,INE519C01017,0915-1530|1815-1915:17,2021-09-23,,NSE:SUMMITSEC-EQ,10,10,21275,SUMMITSEC
101000000021314,DYNEMIC PRODUCTS LIMITED,0,1,0.05,INE256H01015,0915-1530|1815-1915:17,2021-09-23,,NSE:DYNPRO-EQ,10,10,21314,DYNPRO
101000000021332,BHAGYANAGAR PRO LTD,0,1,0.05,INE363W01018,0915-1530|1815-1915:17,2021-09-23,,NSE:BHAGYAPROP-EQ,10,10,21332,BHAGYAPROP
101000000021339,STEEL EXCHANGE INDIA LTD,0,1,0.05,INE503B01013,0915-1530|1815-1915:17,2021-09-23,,NSE:STEELXIND-EQ,10,10,21339,STEELXIND
101000000021362,SALASAR TECHNO ENGG. LTD.,0,1,0.05,INE170V01019,0915-1530|1815-1915:17,2021-09-23,,NSE:SALASAR-EQ,10,10,21362,SALASAR
101000000021383,PALASH SECURITIES LTD,0,1,0.05,INE471W01019,0915-1530|1815-1915:17,2021-09-23,,NSE:PALASHSECU-EQ,10,10,21383,PALASHSECU
101000000021392,MAGADH SUGAR & ENERGY LTD,0,1,0.05,INE347W01011,0915-1530|1815-1915:17,2021-09-23,,NSE:MAGADSUGAR-EQ,10,10,21392,MAGADSUGAR
101000000021399,GANGES SECURITIES LIMITED,0,1,0.05,INE335W01016,0915-1530|1815-1915:17,2021-09-23,,NSE:GANGESSECU-EQ,10,10,21399,GANGESSECU
101000000021406,AVADH SUG & ENERGY LTD,0,1,0.05,INE349W01017,0915-1530|1815-1915:17,2021-09-23,,NSE:AVADHSUGAR-EQ,10,10,21406,AVADHSUGAR
10100000002142,MAX FINANCIAL SERV LTD,0,1,0.05,INE180A01020,0915-1530|1815-1915:17,2021-09-23,,NSE:MFSL-EQ,10,10,2142,MFSL
101000000021423,MOTILAL OS MIDCAP100 ETF,4,1,0.01,INF247L01023,0915-1530|1815-1915:17,2021-09-23,,NSE:MOM100-EQ,10,10,21423,MOM100
101000000021427,THE INVEST TRUST OF IND L,0,1,0.05,INE924D01017,0915-1530|1815-1915:17,2021-09-23,,NSE:THEINVEST-EQ,10,10,21427,THEINVEST
10100000002144,BHARAT DYNAMICS LIMITED,0,1,0.05,INE171Z01018,0915-1530|1815-1915:17,2021-09-23,,NSE:BDL-EQ,10,10,2144,BDL
101000000021462,SINTEX PLASTICS TECH LTD,0,1,0.05,INE501W01021,0915-1530|1815-1915:17,2021-09-23,,NSE:SPTL-EQ,10,10,21462,SPTL
101000000021473,OPTIEMUS INFRACOM LTD,0,1,0.05,INE350C01017,0915-1530|1815-1915:17,2021-09-23,,NSE:OPTIEMUS-BE,10,10,21473,OPTIEMUS
101000000021478,UTIAMC - UTINEXT50,4,1,0.01,INF789F1AUW9,0915-1530|1815-1915:17,2021-09-23,,NSE:UTINEXT50-EQ,10,10,21478,UTINEXT50
101000000021484,STEL HOLDINGS LIMITED,0,1,0.05,INE577L01016,0915-1530|1815-1915:17,2021-09-23,,NSE:STEL-EQ,10,10,21484,STEL
101000000021501,SIS LIMITED,0,1,0.05,INE285J01028,0915-1530|1815-1915:17,2021-09-23,,NSE:SIS-EQ,10,10,21501,SIS
101000000021508,COCHIN SHIPYARD LIMITED,0,1,0.05,INE704P01017,0915-1530|1815-1915:17,2021-09-23,,NSE:COCHINSHIP-EQ,10,10,21508,COCHINSHIP
101000000021511,OMKAR SPL CHEM LTD,0,1,0.05,INE474L01016,0915-1530|1815-1915:17,2021-09-23,,NSE:OMKARCHEM-EQ,10,10,21511,OMKARCHEM
101000000021541,JUBILANT INDUSTRIES LTD,0,1,0.05,INE645L01011,0915-1530|1815-1915:17,2021-09-23,,NSE:JUBLINDS-EQ,10,10,21541,JUBLINDS
101000000021551,SMS LIFESCIENCES (I) LTD,0,1,0.05,INE320X01016,0915-1530|1815-1915:17,2021-09-23,,NSE:SMSLIFE-EQ,10,10,21551,SMSLIFE
101000000021614,ADITYA BIRLA CAPITAL LTD.,0,1,0.05,INE674K01013,0915-1530|1815-1915:17,2021-09-23,,NSE:ABCAPITAL-EQ,10,10,21614,ABCAPITAL
101000000021623,APEX FROZEN FOODS LIMITED,0,1,0.05,INE346W01013,0915-1530|1815-1915:17,2021-09-23,,NSE:APEX-EQ,10,10,21623,APEX
101000000021676,HINDUSTAN MOTORS LIMITED,0,1,0.05,INE253A01025,0915-1530|1815-1915:17,2021-09-23,,NSE:HINDMOTORS-EQ,10,10,21676,HINDMOTORS
101000000021683,BHARAT ROAD NETWORK LTD,0,1,0.05,INE727S01012,0915-1530|1815-1915:17,2021-09-23,,NSE:BRNL-EQ,10,10,21683,BRNL
101000000021690,DIXON TECHNO (INDIA) LTD,0,1,0.05,INE935N01020,0915-1530|1815-1915:17,2021-09-23,,NSE:DIXON-EQ,10,10,21690,DIXON
101000000021704,DISHMAN CARBO AMCIS LTD,0,1,0.05,INE385W01011,0915-1530|1815-1915:17,2021-09-23,,NSE:DCAL-EQ,10,10,21704,DCAL
10100000002171,RAJNANDINI METAL LIMITED,0,1,0.05,INE00KV01014,0915-1530|1815-1915:17,2021-09-23,,NSE:RAJMET-BE,10,10,2171,RAJMET
101000000021713,LASA SUPERGENERICS LTD,0,1,0.05,INE670X01014,0915-1530|1815-1915:17,2021-09-23,,NSE:LASA-EQ,10,10,21713,LASA
101000000021726,MATRIMONY.COM LIMITED,0,1,0.05,INE866R01028,0915-1530|1815-1915:17,2021-09-23,,NSE:MATRIMONY-EQ,10,10,21726,MATRIMONY
101000000021737,RELIANCE HOME FINANCE LTD,0,1,0.05,INE217K01011,0915-1530|1815-1915:17,2021-09-23,,NSE:RHFL-BE,10,10,21737,RHFL
101000000021740,CHOLAMANDALAM FIN HOL LTD,0,1,0.05,INE149A01033,0915-1530|1815-1915:17,2021-09-23,,NSE:CHOLAHLDNG-EQ,10,10,21740,CHOLAHLDNG
101000000021747,EDUCOMP SOLUTIONS LTD,0,1,0.05,INE216H01027,0915-1530|1815-1915:17,2021-09-23,,NSE:EDUCOMP-BZ,10,10,21747,EDUCOMP
101000000021749,CAPACITE INFRAPROJECT LTD,0,1,0.05,INE264T01014,0915-1530|1815-1915:17,2021-09-23,,NSE:CAPACITE-EQ,10,10,21749,CAPACITE
10100000002176,AKG EXIM LIMITED,0,1,0.05,INE00Y801016,0915-1530|1815-1915:17,2021-09-23,,NSE:AKG-EQ,10,10,2176,AKG
101000000021770,ICICI LOMBARD GIC LIMITED,0,1,0.05,INE765G01017,0915-1530|1815-1915:17,2021-09-23,,NSE:ICICIGI-EQ,10,10,21770,ICICIGI
101000000021808,SBI LIFE INSURANCE CO LTD,0,1,0.05,INE123W01016,0915-1530|1815-1915:17,2021-09-23,,NSE:SBILIFE-EQ,10,10,21808,SBILIFE
10100000002181,BOSCH LIMITED,0,1,0.05,INE323A01026,0915-1530|1815-1915:17,2021-09-23,,NSE:BOSCHLTD-EQ,10,10,2181,BOSCHLTD
101000000021828,TEXMACO RAIL & ENG. LTD.,0,1,0.05,INE621L01012,0915-1530|1815-1915:17,2021-09-23,,NSE:TEXRAIL-EQ,10,10,21828,TEXRAIL
10100000002183,SUNDARAM FINANCE HOLD LTD,0,1,0.05,INE202Z01029,0915-1530|1815-1915:17,2021-09-23,,NSE:SUNDARMHLD-EQ,10,10,2183,SUNDARMHLD
101000000021840,PRATAAP SNACKS LIMITED,0,1,0.05,INE393P01035,0915-1530|1815-1915:17,2021-09-23,,NSE:DIAMONDYD-EQ,10,10,21840,DIAMONDYD
10100000002188,GENERIC ENG CONS PROJ LTD,0,1,0.05,INE854S01022,0915-1530|1815-1915:17,2021-09-23,,NSE:GENCON-EQ,10,10,2188,GENCON
101000000021954,HFCL LIMITED,0,1,0.05,INE548A01028,0915-1530|1815-1915:17,2021-09-23,,NSE:HFCL-BE,10,10,21954,HFCL
101000000021957,IND TERRAIN FASHIONS LTD,0,1,0.05,INE611L01021,0915-1530|1815-1915:17,2021-09-23,,NSE:INDTERRAIN-EQ,10,10,21957,INDTERRAIN
101000000022,ACC LIMITED,0,1,0.05,INE012A01025,0915-1530|1815-1915:17,2021-09-23,,NSE:ACC-EQ,10,10,22,ACC
1010000000220,INDIAN ENERGY EXC LTD,0,1,0.05,INE022Q01020,0915-1530|1815-1915:17,2021-09-23,,NSE:IEX-EQ,10,10,220,IEX
10100000002203,BROOKFIELD INDIA RET,0,1,0.01,INE0FDU25010,0915-1530|1815-1915:17,2021-09-23,,NSE:BIRET-RR,10,10,2203,BIRET
101000000022233,DHUNSERI INVESTMENTS LTD,0,1,0.05,INE320L01011,0915-1530|1815-1915:17,2021-09-23,,NSE:DHUNINV-EQ,10,10,22233,DHUNINV
101000000022239,EDELAMC - EBBETF0431,4,1,0.01,INF754K01LE1,0915-1530|1815-1915:17,2021-09-23,,NSE:EBBETF0431-EQ,10,10,22239,EBBETF0431
101000000022243,EDELAMC - EBBETF0425,4,1,0.01,INF754K01LD3,0915-1530|1815-1915:17,2021-09-23,,NSE:EBBETF0425-EQ,10,10,22243,EBBETF0425
101000000022257,NDR AUTO COMPONENTS LTD,0,1,0.05,INE07OG01012,0915-1530|1815-1915:17,2021-09-23,,NSE:NDRAUTO-BE,10,10,22257,NDRAUTO
101000000022277,WORTH PERIPHERALS LIMITED,0,1,0.05,INE196Y01018,0915-1530|1815-1915:17,2021-09-23,,NSE:WORTH-EQ,10,10,22277,WORTH
101000000022284,TIRUPATI FORGE LIMITED,0,1,0.05,INE319Y01016,0915-1530|1815-1915:17,2021-09-23,,NSE:TIRUPATIFL-BE,10,10,22284,TIRUPATIFL
101000000022308,MINDSPACE BUSINESS P REIT,0,1,0.01,INE0CCU25019,0915-1530|1815-1915:17,2021-09-23,,NSE:MINDSPACE-RR,10,10,22308,MINDSPACE
101000000022315,DHANI RS.1.10 PPD UP,0,1,0.05,IN9274G01034,0915-1530|1815-1915:17,2021-09-23,,NSE:DHANIPP-E1,10,10,22315,DHANIPP
101000000022344,ICICIPRAMC - ICICIALPLV,4,1,0.01,INF109KC1N59,0915-1530|1815-1915:17,2021-09-23,,NSE:ICICIALPLV-EQ,10,10,22344,ICICIALPLV
101000000022347,MACPOWER CNC MACHINES LTD,0,1,0.05,INE155Z01011,0915-1530|1815-1915:17,2021-09-23,,NSE:MACPOWER-EQ,10,10,22347,MACPOWER
101000000022360,MADHAV COPPER LIMITED,0,1,0.05,INE813V01022,0915-1530|1815-1915:17,2021-09-23,,NSE:MCL-EQ,10,10,22360,MCL
101000000022365,ICICIPRAMC - ICICITECH,4,1,0.01,INF109KC1N67,0915-1530|1815-1915:17,2021-09-23,,NSE:ICICITECH-EQ,10,10,22365,ICICITECH
101000000022377,MAX HEALTHCARE INS LTD,0,1,0.05,INE027H01010,0915-1530|1815-1915:17,2021-09-23,,NSE:MAXHEALTH-EQ,10,10,22377,MAXHEALTH
101000000022415,LOVABLE LINGERIE LTD,0,1,0.05,INE597L01014,0915-1530|1815-1915:17,2021-09-23,,NSE:LOVABLE-EQ,10,10,22415,LOVABLE
101000000022423,TOTAL TRANSPORT SYS LTD,0,1,0.05,INE336X01012,0915-1530|1815-1915:17,2021-09-23,,NSE:TOTAL-EQ,10,10,22423,TOTAL
101000000022428,MAX INDIA LIMITED,0,1,0.05,INE0CG601016,0915-1530|1815-1915:17,2021-09-23,,NSE:MAXIND-EQ,10,10,22428,MAXIND
101000000022433,HDFCAMC - HBANKETF,4,1,0.01,INF179KC1AN8,0915-1530|1815-1915:17,2021-09-23,,NSE:HBANKETF-EQ,10,10,22433,HBANKETF
101000000022439,SPENTEX IND. LTD,0,1,0.05,INE376C01020,0915-1530|1815-1915:17,2021-09-23,,NSE:SPENTEX-BZ,10,10,22439,SPENTEX
101000000022440,UTIAMC - UTIBANKETF,4,1,0.01,INF789F1AUV1,0915-1530|1815-1915:17,2021-09-23,,NSE:UTIBANKETF-EQ,10,10,22440,UTIBANKETF
10100000002259,MOREPEN LAB. LTD,0,1,0.05,INE083A01026,0915-1530|1815-1915:17,2021-09-23,,NSE:MOREPENLAB-EQ,10,10,2259,MOREPENLAB
101000000022602,PTC INDIA FIN SERV LTD,0,1,0.05,INE560K01014,0915-1530|1815-1915:17,2021-09-23,,NSE:PFS-EQ,10,10,22602,PFS
10100000002263,BANDHAN BANK LIMITED,0,1,0.05,INE545U01014,0915-1530|1815-1915:17,2021-09-23,,NSE:BANDHANBNK-EQ,10,10,2263,BANDHANBNK
10100000002268,MOTOR & GENERAL FINANCE L,0,1,0.05,INE861B01023,0915-1530|1815-1915:17,2021-09-23,,NSE:MOTOGENFIN-EQ,10,10,2268,MOTOGENFIN
101000000022739,MOTILAL OS NASDAQ100 ETF,4,1,0.01,INF247L01AP3,0915-1530|1815-1915:17,2021-09-23,,NSE:MON100-EQ,10,10,22739,MON100
10100000002277,MRF LTD,0,1,0.05,INE883A01011,0915-1530|1815-1915:17,2021-09-23,,NSE:MRF-EQ,10,10,2277,MRF
10100000002278,IRIS CLOTHINGS LIMITED,0,1,0.05,INE01GN01017,0915-1530|1815-1915:17,2021-09-23,,NSE:IRISDOREME-BE,10,10,2278,IRISDOREME
10100000002283,MRPL,0,1,0.05,INE103A01014,0915-1530|1815-1915:17,2021-09-23,,NSE:MRPL-EQ,10,10,2283,MRPL
10100000002289,HLE GLASCOAT LIMITED,0,1,0.05,INE461D01010,0915-1530|1815-1915:17,2021-09-23,,NSE:HLEGLAS-EQ,10,10,2289,HLEGLAS
10100000002294,MAHANAGAR TELEPHONE NIGAM,0,1,0.05,INE153A01019,0915-1530|1815-1915:17,2021-09-23,,NSE:MTNL-EQ,10,10,2294,MTNL
10100000002303,HINDUSTAN AERONAUTICS LTD,0,1,0.05,INE066F01012,0915-1530|1815-1915:17,2021-09-23,,NSE:HAL-EQ,10,10,2303,HAL
10100000002306,BEST AGROLIFE LIMITED,0,1,0.05,INE052T01013,0915-1530|1815-1915:17,2021-09-23,,NSE:BESTAGRO-EQ,10,10,2306,BESTAGRO
10100000002307,MUNJAL SHOWA LTD,0,1,0.05,INE577A01027,0915-1530|1815-1915:17,2021-09-23,,NSE:MUNJALSHOW-EQ,10,10,2307,MUNJALSHOW
10100000002313,MURUDESHWAR CERAMICS LTD,0,1,0.05,INE692B01014,0915-1530|1815-1915:17,2021-09-23,,NSE:MURUDCERA-EQ,10,10,2313,MURUDCERA
10100000002316,HEIDELBERGCEMENT (I) LTD,0,1,0.05,INE578A01017,0915-1530|1815-1915:17,2021-09-23,,NSE:HEIDELBERG-EQ,10,10,2316,HEIDELBERG
10100000002319,NCC LIMITED,0,1,0.05,INE868B01028,0915-1530|1815-1915:17,2021-09-23,,NSE:NCC-EQ,10,10,2319,NCC
10100000002320,SMC GLOBAL SECURITIES LTD,0,1,0.05,INE103C01036,0915-1530|1815-1915:17,2021-09-23,,NSE:SMCGLOBAL-EQ,10,10,2320,SMCGLOBAL
10100000002328,CPSE ETF,4,1,0.01,INF457M01133,0915-1530|1815-1915:17,2021-09-23,,NSE:CPSEETF-EQ,10,10,2328,CPSEETF
101000000023452,TCI DEVELOPERS LIMITED,0,1,0.05,INE662L01016,0915-1530|1815-1915:17,2021-09-23,,NSE:TCIDEVELOP-EQ,10,10,23452,TCIDEVELOP
1010000000235,AAKASH EXPLORATION SER L,0,1,0.05,INE087Z01016,0915-1530|1815-1915:17,2021-09-23,,NSE:AAKASH-EQ,10,10,235,AAKASH
10100000002350,NURECA LIMITED,0,1,0.05,INE0DSF01015,0915-1530|1815-1915:17,2021-09-23,,NSE:NURECA-EQ,10,10,2350,NURECA
10100000002354,KARDA CONSTRUCTIONS LTD,0,1,0.05,INE278R01034,0915-1530|1815-1915:17,2021-09-23,,NSE:KARDA-EQ,10,10,2354,KARDA
1010000000236,ASIAN PAINTS LIMITED,0,1,0.05,INE021A01026,0915-1530|1815-1915:17,2021-09-23,,NSE:ASIANPAINT-EQ,10,10,236,ASIANPAINT
101000000023650,MUTHOOT FINANCE LIMITED,0,1,0.05,INE414G01012,0915-1530|1815-1915:17,2021-09-23,,NSE:MUTHOOTFIN-EQ,10,10,23650,MUTHOOTFIN
10100000002379,NATIONAL STEEL & AGRO IND,0,1,0.05,INE088B01015,0915-1530|1815-1915:17,2021-09-23,,NSE:NATNLSTEEL-EQ,10,10,2379,NATNLSTEEL
101000000023804,ADITYBIRLA SL GOLD ETF-GR,4,1,0.05,INF209K01HT2,0915-1530|1815-1915:17,2021-09-23,,NSE:BSLGOLDETF-EQ,10,10,23804,BSLGOLDETF
10100000002385,NAVNEET EDUCATION LTD,0,1,0.05,INE060A01024,0915-1530|1815-1915:17,2021-09-23,,NSE:NAVNETEDUL-EQ,10,10,2385,NAVNETEDUL
10100000002388,NELCO LTD,0,1,0.05,INE045B01015,0915-1530|1815-1915:17,2021-09-23,,NSE:NELCO-EQ,10,10,2388,NELCO
10100000002397,SANDHAR TECHNOLOGIES LTD,0,1,0.05,INE278H01035,0915-1530|1815-1915:17,2021-09-23,,NSE:SANDHAR-EQ,10,10,2397,SANDHAR
10100000002406,NEULAND LAB LTD.,0,1,0.05,INE794A01010,0915-1530|1815-1915:17,2021-09-23,,NSE:NEULANDLAB-EQ,10,10,2406,NEULANDLAB
10100000002411,JYOTI STRUCTURES LTD,0,1,0.05,INE197A01024,0915-1530|1815-1915:17,2021-09-23,,NSE:JYOTISTRUC-BZ,10,10,2411,JYOTISTRUC
10100000002412,PIRAMAL ENTERPRISES LTD,0,1,0.05,INE140A01024,0915-1530|1815-1915:17,2021-09-23,,NSE:PEL-EQ,10,10,2412,PEL
101000000024184,PI INDUSTRIES LTD,0,1,0.05,INE603J01030,0915-1530|1815-1915:17,2021-09-23,,NSE:PIIND-EQ,10,10,24184,PIIND
101000000024190,SYMPHONY LIMITED,0,1,0.05,INE225D01027,0915-1530|1815-1915:17,2021-09-23,,NSE:SYMPHONY-EQ,10,10,24190,SYMPHONY
101000000024196,VADILAL INDUSTRIES LTD,0,1,0.05,INE694D01016,0915-1530|1815-1915:17,2021-09-23,,NSE:VADILALIND-EQ,10,10,24196,VADILALIND
10100000002421,NILKAMAL LIMITED,0,1,0.05,INE310A01015,0915-1530|1815-1915:17,2021-09-23,,NSE:NILKAMAL-EQ,10,10,2421,NILKAMAL
101000000024217,INVESCO INDIA NIFTY ETF,4,1,0.01,INF205K01DA9,0915-1530|1815-1915:17,2021-09-23,,NSE:IVZINNIFTY-EQ,10,10,24217,IVZINNIFTY
101000000024225,RELAXO FOOT LTD.,0,1,0.05,INE131B01039,0915-1530|1815-1915:17,2021-09-23,,NSE:RELAXO-EQ,10,10,24225,RELAXO
101000000024231,OM INFRA LIMITED,0,1,0.05,INE239D01028,0915-1530|1815-1915:17,2021-09-23,,NSE:OMINFRAL-EQ,10,10,24231,OMINFRAL
101000000024265,ESTER INDUSTRIES LTD,0,1,0.05,INE778B01029,0915-1530|1815-1915:17,2021-09-23,,NSE:ESTER-EQ,10,10,24265,ESTER
101000000024292,VST TILLERS TRACTORS LTD,0,1,0.05,INE764D01017,0915-1530|1815-1915:17,2021-09-23,,NSE:VSTTILLERS-EQ,10,10,24292,VSTTILLERS
10100000002431,RAILTEL CORP OF IND LTD,0,1,0.05,INE0DD101019,0915-1530|1815-1915:17,2021-09-23,,NSE:RAILTEL-EQ,10,10,2431,RAILTEL
10100000002435,NIP IND ETF CONSUMPTION,4,1,0.01,INF204KA1LD7,0915-1530|1815-1915:17,2021-09-23,,NSE:NETFCONSUM-EQ,10,10,2435,NETFCONSUM
101000000024389,KARMA ENERGY LIMITED,0,1,0.05,INE725L01011,0915-1530|1815-1915:17,2021-09-23,,NSE:KARMAENG-BE,10,10,24389,KARMAENG
101000000024391,DELPHI WORLD MONEY LTD,0,1,0.05,INE726L01019,0915-1530|1815-1915:17,2021-09-23,,NSE:DELPHIFX-EQ,10,10,24391,DELPHIFX
101000000024403,ASHIANA HOUSING LTD,0,1,0.05,INE365D01021,0915-1530|1815-1915:17,2021-09-23,,NSE:ASHIANA-EQ,10,10,24403,ASHIANA
101000000024409,DHANUKA AGRITECH LTD,0,1,0.05,INE435G01025,0915-1530|1815-1915:17,2021-09-23,,NSE:DHANUKA-EQ,10,10,24409,DHANUKA
10100000002442,NOCIL LIMITED,0,1,0.05,INE163A01018,0915-1530|1815-1915:17,2021-09-23,,NSE:NOCIL-EQ,10,10,2442,NOCIL
101000000024532,FILATEX INDIA LTD,0,1,0.05,INE816B01027,0915-1530|1815-1915:17,2021-09-23,,NSE:FILATEX-EQ,10,10,24532,FILATEX
101000000024538,MAITHAN ALLOYS LTD,0,1,0.05,INE683C01011,0915-1530|1815-1915:17,2021-09-23,,NSE:MAITHANALL-EQ,10,10,24538,MAITHANALL
10100000002454,CENTRUM CAPITAL LIMITED,0,1,0.05,INE660C01027,0915-1530|1815-1915:17,2021-09-23,,NSE:CENTRUM-EQ,10,10,2454,CENTRUM
101000000024595,RUSHIL DECOR LIMITED,0,1,0.05,INE573K01017,0915-1530|1815-1915:17,2021-09-23,,NSE:RUSHIL-EQ,10,10,24595,RUSHIL
10100000002463,MISHRA DHATU NIGAM LTD,0,1,0.05,INE099Z01011,0915-1530|1815-1915:17,2021-09-23,,NSE:MIDHANI-EQ,10,10,2463,MIDHANI
10100000002475,OIL AND NATURAL GAS CORP.,0,1,0.05,INE213A01029,0915-1530|1815-1915:17,2021-09-23,,NSE:ONGC-EQ,10,10,2475,ONGC
101000000024781,ADITYBIRLA SL NIF ETF-GR,4,1,0.01,INF209K01IR4,0915-1530|1815-1915:17,2021-09-23,,NSE:BSLNIFTY-EQ,10,10,24781,BSLNIFTY
1010000000248,ARCHIDPLY DECOR LIMITED,0,1,0.05,INE0CHO01012,0915-1530|1815-1915:17,2021-09-23,,NSE:ADL-BE,10,10,248,ADL
10100000002481,ONWARD TECHNOLOGIES LTD,0,1,0.05,INE229A01017,0915-1530|1815-1915:17,2021-09-23,,NSE:ONWARDTEC-EQ,10,10,2481,ONWARDTEC
101000000024870,INVENTURE GRO & SEC LTD,0,1,0.05,INE878H01024,0915-1530|1815-1915:17,2021-09-23,,NSE:INVENTURE-EQ,10,10,24870,INVENTURE
10100000002489,ICICI SECURITIES LIMITED,0,1,0.05,INE763G01038,0915-1530|1815-1915:17,2021-09-23,,NSE:ISEC-EQ,10,10,2489,ISEC
10100000002492,SILGO RETAIL LIMITED,0,1,0.05,INE01II01013,0915-1530|1815-1915:17,2021-09-23,,NSE:SILGO-EQ,10,10,2492,SILGO
101000000024924,ELGI RUBBER CO. LTD,0,1,0.05,INE819L01012,0915-1530|1815-1915:17,2021-09-23,,NSE:ELGIRUBCO-EQ,10,10,24924,ELGIRUBCO
10100000002493,ORIENT HOTELS LTD,0,1,0.05,INE750A01020,0915-1530|1815-1915:17,2021-09-23,,NSE:ORIENTHOT-EQ,10,10,2493,ORIENTHOT
101000000024948,L&T FINANCE HOLDINGS LTD,0,1,0.05,INE498L01015,0915-1530|1815-1915:17,2021-09-23,,NSE:L&TFH-EQ,10,10,24948,L&TFH
10100000002496,ORIENT PAPER AND INDS LTD,0,1,0.05,INE592A01026,0915-1530|1815-1915:17,2021-09-23,,NSE:ORIENTPPR-EQ,10,10,2496,ORIENTPPR
101000000024969,WINDSOR MACHINES LIMITED,0,1,0.05,INE052A01021,0915-1530|1815-1915:17,2021-09-23,,NSE:WINDMACHIN-EQ,10,10,24969,WINDMACHIN
101000000024999,YAARII DIG INTEGR SER LTD,0,1,0.05,INE126M01010,0915-1530|1815-1915:17,2021-09-23,,NSE:YAARII-EQ,10,10,24999,YAARII
101000000025,ADANI ENTERPRISES LIMITED,0,1,0.05,INE423A01024,0915-1530|1815-1915:17,2021-09-23,,NSE:ADANIENT-EQ,10,10,25,ADANIENT
101000000025017,BODAL CHEMICALS LTD,0,1,0.05,INE338D01028,0915-1530|1815-1915:17,2021-09-23,,NSE:BODALCHEM-EQ,10,10,25017,BODALCHEM
101000000025023,GAYATRI PROJECTS LTD,0,1,0.05,INE336H01023,0915-1530|1815-1915:17,2021-09-23,,NSE:GAYAPROJ-EQ,10,10,25023,GAYAPROJ
101000000025086,TREE HOUSE EDU LTD,0,1,0.05,INE040M01013,0915-1530|1815-1915:17,2021-09-23,,NSE:TREEHOUSE-BE,10,10,25086,TREEHOUSE
101000000025088,ASAHI SONGWON COLOR LTD,0,1,0.05,INE228I01012,0915-1530|1815-1915:17,2021-09-23,,NSE:ASAHISONG-EQ,10,10,25088,ASAHISONG
10100000002513,BCL INDUSTRIES LIMITED,0,1,0.05,INE412G01016,0915-1530|1815-1915:17,2021-09-23,,NSE:BCLIND-EQ,10,10,2513,BCLIND
101000000025136,BROOKS LAB LIMITED,0,1,0.05,INE650L01011,0915-1530|1815-1915:17,2021-09-23,,NSE:BROOKS-EQ,10,10,25136,BROOKS
10100000002514,OSWAL AGRO MILLS LTD,0,1,0.05,INE142A01012,0915-1530|1815-1915:17,2021-09-23,,NSE:OSWALAGRO-EQ,10,10,2514,OSWALAGRO
101000000025178,TD POWER SYSTEMS LTD.,0,1,0.05,INE419M01019,0915-1530|1815-1915:17,2021-09-23,,NSE:TDPOWERSYS-EQ,10,10,25178,TDPOWERSYS
101000000025194,TECHINDIA NIRMAN LIMITED,0,1,0.05,INE778A01021,0915-1530|1815-1915:17,2021-09-23,,NSE:TECHIN-BE,10,10,25194,TECHIN
101000000025328,ALEMBIC PHARMA LTD,0,1,0.05,INE901L01018,0915-1530|1815-1915:17,2021-09-23,,NSE:APLLTD-EQ,10,10,25328,APLLTD
101000000025340,VASWANI IND LTD,0,1,0.05,INE590L01019,0915-1530|1815-1915:17,2021-09-23,,NSE:VASWANI-EQ,10,10,25340,VASWANI
10100000002535,P&G HYGIENE & HEALTH CARE,0,1,0.05,INE179A01014,0915-1530|1815-1915:17,2021-09-23,,NSE:PGHH-EQ,10,10,2535,PGHH
101000000025358,PG ELECTROPLAST LTD,0,1,0.05,INE457L01011,0915-1530|1815-1915:17,2021-09-23,,NSE:PGEL-EQ,10,10,25358,PGEL
101000000025392,PANAMA PETROCHEM LTD,0,1,0.05,INE305C01029,0915-1530|1815-1915:17,2021-09-23,,NSE:PANAMAPET-EQ,10,10,25392,PANAMAPET
101000000025418,SETUBANDHAN INFRA LTD,0,1,0.05,INE023M01027,0915-1530|1815-1915:17,2021-09-23,,NSE:SETUINFRA-BE,10,10,25418,SETUINFRA
